uap_source_id,source_type,first_name,last_name,role,organization,website,podcast_name,rss_feed,focus_areas,language,country,city,credibility_tier,social_media,email,phone,notes,data_source
UAP-PRS-simpsongeorge-0398,person,George,Simpson,researcher,,,,,aerial;historical;australia,en,Australia,,2,,,,Australiensisk UAP-historiker. Frederick Valentich-fallet 1978.,manual_clio
UAP-PRS-hainesrichard-0399,person,Richard,Haines,scientist,NARCAP,https://narcap.org,,,aerial;aviation;pilot;photographic,en,USA,,1,,,,Fd NASA-psykolog. Grundare NARCAP. Pilotsäkerhet och UAP.,manual_clio
UAP-PRS-rodwellmary-0400,person,Mary,Rodwell,researcher,ACERN,https://acern.com.au,,,abduction;consciousness;australia,en,Australia,Perth,2,,,,ACERN — Australian Close Encounter Resource Network. Abduction-stöd.,manual_clio
UAP-PRS-cathiebruce-0401,person,Bruce,Cathie,researcher;pilot,,,,,aerial;physics;grid,en,New Zealand,Auckland,2,,,,Fd RNZAF-pilot. Harmonic Grid-teorin. Kaikoura-incident 1978.,manual_clio
UAP-PRS-fogartyquentin-0402,person,Quentin,Fogarty,journalist,,,,,aerial;news,en,New Zealand,,2,,,,TV-journalist. Ombord Kaikoura-filmen 1978.,manual_clio
UAP-PRS-vanvlierdencarl-0403,person,Carl,van Vlierden,researcher,,,,,aerial;historical;africa,en,South Africa,Pretoria,2,,,,Sydafrikansk UAP-historiker. Ariel School-fallet 1994.,manual_clio
UAP-PRS-mackjohn-0404,person,John,Mack,researcher;academic,Harvard,,,,abduction;consciousness;psychology,en,USA,Cambridge MA,1,,,,Duplicate. Utredde Ariel School-fallet i Zimbabwe 1994.,manual_clio
UAP-PRS-cidanaluisa-0405,person,Ana Luisa,Cid,researcher,,,,,aerial;latin_america;reporting,es,Mexico,Mexico City,2,,,,Mexikansk UAP-journalist och fotograf. Arkiverat hundratals fall.,manual_clio
UAP-PRS-salazaralfonso-0406,person,Alfonso,Salazar,researcher,,,,,aerial;latin_america;aviation,es,Mexico,Mexico City,2,,,,Fd Aeromexico-pilot. Pilotsiktningar i Mexico.,manual_clio
UAP-PRS-ferrizsantacruzp-0407,person,Pedro,Ferriz Santa Cruz,journalist,,,,,aerial;latin_america;historical,es,Mexico,Mexico City,1,,,,Fd TV-journalist. Pionjär i mexikansk UAP-täckning. Deceased.,manual_clio
UAP-PRS-zerpafabio-0408,person,Fabio,Zerpa,researcher,,,,,historical;latin_america;consciousness,es,Argentina,Buenos Aires,2,,,,Uruguayansk-argentinsk UAP-pionjär. Mångårig forskning.,manual_clio
UAP-PRS-rebissogiesedani-0409,person,Daniel,Rebisso Giese,researcher,,,,,historical;latin_america;brazil,pt,Brazil,,2,,,,Braziliansk UAP-historiker. Operation Prato 1977.,manual_clio
UAP-PRS-alcntaratila-0410,person,Átila,Alcântara,official,Brazilian Air Force,,,,aerial;military;official;brazil,pt,Brazil,Brasília,1,,,,Fd Sargento Força Aérea. Vittne Operation Prato. Varginha-koppling.,manual_clio
UAP-PRS-petitmarco-0411,person,Marco,Petit,researcher,,,,,aerial;latin_america;brazil,pt,Brazil,Rio de Janeiro,2,,,,Brasiliansk UAP-forskning. Rio-baserad.,manual_clio
UAP-PRS-lusticchettithia-0412,person,Thiago,Luís Ticchetti,researcher,,,,,aerial;historical;brazil,pt,Brazil,Brasília,2,,,,Brasiliansk UAP-historiker. Militär dokumentation.,manual_clio
UAP-PRS-enriquebanchsrob-0413,person,Roberto,Enrique Banchs,researcher,,,,,historical;latin_america;argentina,es,Argentina,Buenos Aires,1,,,,Argentinsk UAP-pionjär. CEFAI. Rigorös fallkatalog.,manual_clio
UAP-PRS-fernndezgustavo-0414,person,Gustavo,Fernández,researcher,,,,,aerial;latin_america;argentina,es,Argentina,Mendoza,2,,,,Andinska UAP-observationer. Mendoza-baserad.,manual_clio
UAP-PRS-riverajoslay-0415,person,José Lay,Rivera,official,CEFAA,https://cefaa.gob.cl,,,aerial;official;chile,es,Chile,Santiago,1,,,,CEFAA-direktör. Lett officiell chilensk UAP-utredning.,manual_clio
UAP-PRS-sotojavier-0416,person,Javier,Soto,researcher,,,,,aerial;latin_america;chile,es,Chile,Valparaíso,2,,,,Chilensk UAP-forskning. Valparaíso-regionen.,manual_clio
UAP-PRS-ngelflorezluis-0417,person,Luis,Ángel Florez,researcher,,,,,aerial;latin_america;colombia,es,Colombia,Bogotá,2,,,,Colombiansk UAP-forskning.,manual_clio
UAP-PRS-torresmilton-0418,person,Milton,Torres,pilot,USAF,,,,aerial;military;pilot,es,USA,Miami FL,1,,,,Kubanskt ursprung. USAF-pilot 1957. Beordrad att skjuta ner UAP. MoD-dokument.,manual_clio
UAP-PRS-pazwellssixto-0419,person,Sixto,Paz Wells,researcher,,,,,consciousness;contact;latin_america,es,Peru,Lima,2,,,,Peruansk kontaktforskare. RAMA-rörelsen. Kontroversiell.,manual_clio
UAP-PRS-castillorincnenr-0420,person,Enrique,Castillo Rincón,researcher,,,,,consciousness;contact;latin_america,es,Colombia,Bogotá,2,,,,Colombiansk kontaktforskare. UFOs: A Great New Dawn for Humanity.,manual_clio
UAP-PRS-yamamotoyoshihik-0421,person,Yoshihiko,Yamamoto,researcher,,,,,aerial;historical;asia,ja,Japan,Tokyo,2,,,,Japansk UAP-historiker. JAL 1628-incidenten 1986.,manual_clio
UAP-PRS-ebizukakenjiro-0422,person,Kenjiro,Ebizuka,researcher,,,,,aerial;historical;asia,ja,Japan,Osaka,2,,,,Osaka-baserad japonsk UAP-forskning.,manual_clio
UAP-PRS-iijimatatsuo-0423,person,Tatsuo,Iijima,journalist,,,,,aerial;news;asia,ja,Japan,Tokyo,2,,,,Japansk UAP-journalist.,manual_clio
UAP-PRS-gongfuchen-0424,person,Chen,Gongfu,researcher,,,,,aerial;asia;historical,zh,China,Shanghai,2,,,,Kinesisk UAP-forskning. Shanghaibaserad.,manual_clio
UAP-PRS-dongpaul-0425,person,Paul,Dong,researcher,,,,,aerial;asia;historical,zh;en,China,Oakland CA,2,,,,Kinesisk-amerikan. UFOs Over Modern China. Brobyggare kina-väst.,manual_clio
UAP-PRS-tharoorkanishk-0426,person,Kanishk,Tharoor,journalist,Foreign Policy,,,,aerial;news;asia,en,India,New Delhi,2,,,,Utrikespolitisk journalist. Kommenterat UAP-disclosure ur indiskt perspektiv.,manual_clio
UAP-PRS-tejalaxman-0427,person,Laxman,Teja,researcher,,,,,aerial;historical;india,en,India,Hyderabad,2,,,,Indisk UAP-forskning.,manual_clio
UAP-PRS-leejungmo-0428,person,Jung-Mo,Lee,researcher,,,,,aerial;asia;historical,ko,South Korea,Seoul,2,,,,Sydkoreansk UAP-forskning.,manual_clio
UAP-PRS-jafariparviz-0429,person,Parviz,Jafari,pilot,IIAF,,,,aerial;military;pilot;middle_east,fa,Iran,Tehran,1,,,,Fd general iransk flygvapnet. Tehran-incidenten 1976. Beordrades anfalla UAP. Kongresshörning 2007.,manual_clio
UAP-PRS-lipkinyoav-0430,person,Yoav,Lipkin,researcher,,,,,aerial;middle_east;historical,he,Israel,Tel Aviv,2,,,,Israelisk UAP-forskning.,manual_clio
UAP-PRS-eshedhaim-0431,person,Haim,Eshed,official,Israeli Space Agency,,,,space;official;disclosure;middle_east,he,Israel,,1,,,,Fd chef Israeli Space Agency. 2020: uttalade sig om galaktiska federation. Kontroversiellt.,manual_clio
UAP-PRS-dietrichalex-0432,person,Alex,Dietrich,pilot,US Navy,,,,aerial;pilot;military,en,USA,,1,,,,Fd US Navy F/A-18-pilot. Nimitz-incidenten 2004. Tic Tac-vittne.,manual_clio
UAP-PRS-underwoodchad-0433,person,Chad,Underwood,pilot,US Navy,,,,aerial;pilot;military,en,USA,,1,,,,Fd US Navy pilot. Filmade Tic Tac-UAP:n 2004 med FLIR.,manual_clio
UAP-PRS-vorheesgary-0434,person,Gary,Vorhees,pilot,US Navy,,,,aerial;pilot;military,en,USA,,2,,,,USS Theodore Roosevelt-incidenten. Gimbal-video.,manual_clio
UAP-PRS-accoindanny-0435,person,Danny,Accoin,pilot,US Navy,,,,aerial;pilot;military,en,USA,,1,,,,Fd US Navy pilot. Roosevelt-UAP-incidenterna 2014–15.,manual_clio
UAP-PRS-daykevin-0436,person,Kevin,Day,official,US Navy,,,,aerial;military;radar,en,USA,,1,,,,USS Princeton radar operator. Nimitz-incidenten. Spårade UAP i 2 veckor.,manual_clio
UAP-PRS-jacobsrobert-0437,person,Robert,Jacobs,whistleblower,USAF,,,,aerial;military;nuclear,en,USA,,2,,,,Fd USAF lieutenant. UAP interfererade med ICBM-test 1964 på Vandenberg.,manual_clio
UAP-PRS-pennistonjames-0438,person,James,Penniston,witness;official,USAF,,,,aerial;military;uk,en,UK,Rendlesham,1,,,,USAF staff sergeant. Rendlesham Forest. Rörde vid landad craft.,manual_clio
UAP-PRS-burroughsjohn-0439,person,John,Burroughs,witness;official,USAF,,,,aerial;military;uk,en,UK,Rendlesham,1,,,,USAF airman. Rendlesham Forest. Nära kontakt.,manual_clio
UAP-PRS-zabelbryce-0440,person,Bryce,Zabel,journalist;podcaster,,https://brycezabel.com,Need to Know,https://feeds.buzzsprout.com/1572251.rss,disclosure;policy;news,en,USA,Los Angeles CA,2,@brycezabel,,,Need to Know-podcast med Ross Coulthart. TV-producent. Former MUFON chairman.,manual_clio
UAP-PRS-hanksmicah-0441,person,Micah,Hanks,journalist;podcaster,The Debrief,https://thedebrief.org,The Debrief Weekly Report,https://thedebrief.org/feed/podcast/,aerial;disclosure;historical,en,USA,,2,@micahhanks,,,The Debrief. Podcaster. The UFO Trail-blogg.,manual_clio
UAP-PRS-jimenezluis-0442,person,Luis,Jimenez,journalist;podcaster,,,UFO Rabbit Hole,,aerial;disclosure;news,es;en,USA,,2,,,,Spanskspråkig UAP-podcast för latinamerikansk publik.,manual_clio
UAP-PRS-patelparik-0443,person,Parik,Patel,podcaster,,,The UAP Podcast,,aerial;disclosure;news,en,USA,,2,,,,Brittisk-amerikansk UAP-podcast. Intervjuer med forskare.,manual_clio
UAP-PRS-shafersarah-0444,person,Sarah,Shafer,podcaster,,,Shattered Reality Podcast,,consciousness;aerial;abduction,en,USA,,2,,,,UAP och consciousness-fokuserad podcast.,manual_clio
UAP-PRS-clellandmike-0445,person,Mike,Clelland,researcher;podcaster,,https://hiddenexperience.blogspot.com,The Unseen,,abduction;consciousness;owls,en,USA,,2,,,,The Messengers. Ugglor och abduction-forskning. Personlig erfarenhet.,manual_clio
UAP-PRS-orozcogeraldine-0446,person,Geraldine,Orozco,researcher,,,,,abduction;consciousness;dna,en,USA,,2,,,,DNA-förändringar och abduction-upplevelser. Personligt vittnesmål.,manual_clio
UAP-PRS-gallaghermike-0447,person,Mike,Gallagher,official,US Congress,,,,policy;disclosure;military,en,USA,Washington DC,1,,,,Fd kongressledamot (R-WI). UAP-hearings 2023. House Armed Services.,manual_clio
UAP-PRS-turnermike-0448,person,Mike,Turner,official,US Congress,,,,policy;disclosure;military,en,USA,Washington DC,1,,,,House Intelligence Committee chairman. UAP-briefingar.,manual_clio
UAP-PRS-gallegoruben-0449,person,Ruben,Gallego,official,US Congress,,,,policy;disclosure,en,USA,Washington DC,2,,,,Kongressledamot (D-AZ). UAP-hearings.,manual_clio
UAP-PRS-carsonandr-0450,person,André,Carson,official,US Congress,,,,policy;disclosure,en,USA,Washington DC,1,,,,House Intelligence Committee. UAP-hearings. Öppen för transparency.,manual_clio
UAP-PRS-burchetttim-0451,person,Tim,Burchett,official,US Congress,,,,policy;disclosure,en,USA,Washington DC,1,@timburchett,,,Kongressledamot (R-TN). Stark disclosure-förespråkare. UAP-hearings 2023.,manual_clio
UAP-PRS-gaetzmatt-0452,person,Matt,Gaetz,official,US Congress,,,,policy;disclosure,en,USA,Washington DC,2,,,,Kongressledamot. Medinitiativ UAP-legislation.,manual_clio
UAP-PRS-schumerchuck-0453,person,Chuck,Schumer,official,US Senate,,,,policy;disclosure,en,USA,Washington DC,1,,,,Senatens majoritetsledare. NDAA UAP-disclosure amendment 2023.,manual_clio
UAP-PRS-rubiomarco-0454,person,Marco,Rubio,official,US Senate,,,,policy;disclosure;military,en,USA,Washington DC,1,,,,Senate Intelligence Committee. Drev på AATIP-transparens och UAP-rapportering.,manual_clio
UAP-PRS-gillibrandkirste-0455,person,Kirsten,Gillibrand,official,US Senate,,,,policy;disclosure,en,USA,Washington DC,1,,,,Föreslog AARO-lagstiftningen. Senate Armed Services.,manual_clio
UAP-ORG-cisucentroitalia-0456,organization,,,CISU — Centro Italiano Studi Ufologici,CISU — Centro Italiano Studi Ufologici,https://cisu.org,,,historical;aerial;italy,it,Italy,Turin,1,,,,Edoardo Russo. Rigorös statistisk UAP-analys.,manual_clio
UAP-ORG-caipan-0457,organization,,,CAIPAN,CAIPAN,,,,aerial;academic;france,fr,France,Paris,1,,,,Colloque GEIPAN 2014. Vetenskaplig konferens om UAP.,manual_clio
UAP-ORG-project1947-0458,organization,,,Project 1947,Project 1947,,,,historical;aerial;official,en,USA,,1,,,,Jan Aldrich. Samlar historiska UAP-dokument 1947–.,manual_clio
UAP-ORG-ufologyresearchc-0459,organization,,,Ufology Research Canada,Ufology Research Canada,,,,aerial;reporting;statistics,en,Canada,Winnipeg MB,1,,,,Chris Rutkowski. Canadian UFO Survey sedan 1989.,manual_clio
UAP-ORG-ufoaaufoassociat-0460,organization,,,UFOAA — UFO Association of Australia,UFOAA — UFO Association of Australia,,,,aerial;historical;australia,en,Australia,Melbourne,2,,,,Australiensisk UAP-organisation.,manual_clio
UAP-ORG-acern-0461,organization,,,ACERN,ACERN,https://acern.com.au,,,abduction;consciousness;australia,en,Australia,Perth,2,,,,Mary Rodwell. Australian Close Encounter Resource Network.,manual_clio
UAP-ORG-americansforsafe-0462,organization,,,Americans for Safe Aerospace,Americans for Safe Aerospace,https://americansforspacefreedom.org,,,aerial;aviation;pilot;policy,en,USA,,1,,,,Ryan Graves. Pilotsäkerhet och UAP-rapportering.,manual_clio
UAP-ORG-intrudersfoundat-0463,organization,,,Intruders Foundation,Intruders Foundation,,,,abduction;consciousness,en,USA,New York NY,1,,,,Budd Hopkins. Abduction-stöd och forskning.,manual_clio
UAP-ORG-irvainternationa-0464,organization,,,IRVA — International Remote Viewing Association,IRVA — International Remote Viewing Association,https://irva.org,,,consciousness;remote_viewing,en,USA,,2,,,,Fjärrskådning som metod i UAP-kontext.,manual_clio
UAP-ORG-flyingsaucerrevi-0465,organization,,,Flying Saucer Review,Flying Saucer Review,,,,historical;aerial;uk,en,UK,London,1,,,,Världens äldsta UAP-tidskrift. Grundad 1955. Gordon Creighton.,manual_clio
UAP-ORG-magoniamagazine-0466,organization,,,Magonia Magazine,Magonia Magazine,https://magoniamagazine.blogspot.com,,,historical;debunking;uk,en,UK,London,2,,,,John Rimmer. Psykosocial UAP-hypotes.,manual_clio
UAP-ORG-birminghamufogro-0467,organization,,,Birmingham UFO Group — BUFOG,Birmingham UFO Group — BUFOG,https://bufog.com,,,aerial;uk;reporting,en,UK,Birmingham,2,,,,Dave Hodrien. Aktiv rapportsamling.,manual_clio
UAP-ORG-ldlnlumiresdansl-0468,organization,,,LDLN — Lumières dans la Nuit,LDLN — Lumières dans la Nuit,,,,historical;aerial;france,fr,France,,1,,,,Joël Mesnard. Inflytelserik fransk UAP-tidskrift 1957–2009.,manual_clio
UAP-ORG-hessdalenams-0469,organization,,,Hessdalen AMS,Hessdalen AMS,https://hessdalen.org/ams,,,aerial;physics;norway;hessdalen,no,Norway,Hessdalen,1,,,,Automatisk mätstation. Realtidsdata om Hessdalen-ljusen.,manual_clio
UAP-ORG-mufongermany-0470,organization,,,MUFON Germany,MUFON Germany,,,,aerial;germany;reporting,de,Germany,,2,,,,Tysk gren av MUFON.,manual_clio
UAP-ORG-ufoforschungberl-0471,organization,,,UFO-Forschung Berlin,UFO-Forschung Berlin,,,,aerial;germany;historical,de,Germany,Berlin,2,,,,Berlinska UAP-forskargrupp.,manual_clio
UAP-ORG-magoniamagazine-0472,organization,,,Magonia Magazine,Magonia Magazine,https://magoniamagazine.blogspot.com,,,historical;debunking;uk,en,UK,London,2,,,,John Rimmer. Psykosocial UAP-hypotes. Duplicate — se ovan.,manual_clio
UAP-ORG-newsnationuapcov-0473,organization,,,News Nation — UAP coverage,News Nation — UAP coverage,https://newsnation.com,,,aerial;disclosure;news,en,USA,Chicago IL,1,,,,Ross Coulthart. Prime time UAP-täckning.,manual_clio
UAP-ORG-sufoiskandinavis-0474,organization,,,SUFOI — Skandinavisk UFO Information,SUFOI — Skandinavisk UFO Information,https://sufoi.dk,,,historical;nordic;aerial,da,Denmark,Copenhagen,1,,,,Ledande dansk UAP-organisation. Duplicate — se v1.1.,manual_clio
UAP-ORG-narcap-0475,organization,,,NARCAP,NARCAP,https://narcap.org,,,aerial;aviation;safety,en,USA,,1,,,,National Aviation Reporting Center. Richard Haines. Duplicate — se v1.0.,manual_clio
UAP-PRS-adamskigeorge-0476,person,George,Adamski,researcher,,https://en.wikipedia.org/wiki/George_Adamski,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: George Adamski,wikipedia_en
UAP-PRS-alexanderjohnb-0477,person,John B.,Alexander,researcher,,https://en.wikipedia.org/wiki/John_B._Alexander,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John B. Alexander,wikipedia_en
UAP-PRS-angelucciorfeo-0478,person,Orfeo,Angelucci,researcher,,https://en.wikipedia.org/wiki/Orfeo_Angelucci,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Orfeo Angelucci,wikipedia_en
UAP-PRS-apostoldan-0479,person,Dan,Apostol,researcher,,https://en.wikipedia.org/wiki/Dan_Apostol,,,aerial;disclosure,en,Romania,,2,,,,Wikipedia [en]: Dan Apostol,wikipedia_en
UAP-PRS-appellestuart-0480,person,Stuart,Appelle,researcher,,https://en.wikipedia.org/wiki/Stuart_Appelle,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Stuart Appelle,wikipedia_en
UAP-PRS-aykroyddan-0481,person,Dan,Aykroyd,researcher,,https://en.wikipedia.org/wiki/Dan_Aykroyd,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Dan Aykroyd,wikipedia_en
UAP-PRS-bassettstephen-0482,person,Stephen,Bassett,researcher,,https://en.wikipedia.org/wiki/Stephen_Bassett_%28lobbyist%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Stephen Bassett (lobbyist),wikipedia_en
UAP-PRS-bellart-0483,person,Art,Bell,researcher,,https://en.wikipedia.org/wiki/Art_Bell,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Art Bell,wikipedia_en
UAP-PRS-bennewitzpaul-0484,person,Paul,Bennewitz,researcher,,https://en.wikipedia.org/wiki/Paul_Bennewitz,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Paul Bennewitz,wikipedia_en
UAP-PRS-bergierjacques-0485,person,Jacques,Bergier,researcher,,https://en.wikipedia.org/wiki/Jacques_Bergier,,,aerial;disclosure,en,France,,2,,,,Wikipedia [en]: Jacques Bergier,wikipedia_en
UAP-PRS-birneswilliamj-0486,person,William J.,Birnes,researcher,,https://en.wikipedia.org/wiki/William_J._Birnes,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: William J. Birnes,wikipedia_en
UAP-PRS-bloecherted-0487,person,Ted,Bloecher,researcher,,https://en.wikipedia.org/wiki/Ted_Bloecher,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Ted Bloecher,wikipedia_en
UAP-PRS-burginluc-0488,person,Luc,Bürgin,researcher,,https://en.wikipedia.org/wiki/Luc_B%C3%BCrgin,,,aerial;disclosure,en,Germany,,2,,,,Wikipedia [en]: Luc Bürgin,wikipedia_en
UAP-PRS-cassirermanfred-0489,person,Manfred,Cassirer,researcher,,https://en.wikipedia.org/wiki/Manfred_Cassirer,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Manfred Cassirer,wikipedia_en
UAP-PRS-chalkerbill-0490,person,Bill,Chalker,researcher,,https://en.wikipedia.org/wiki/Bill_Chalker,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Bill Chalker,wikipedia_en
UAP-PRS-brinsleytrench8t-0491,person,8th Earl of Clancarty,Brinsley Trench,researcher,,https://en.wikipedia.org/wiki/Brinsley_Trench%2C_8th_Earl_of_Clancarty,,,aerial;disclosure,en,UK,,2,,,,"Wikipedia [en]: Brinsley Trench, 8th Earl of Clancarty",wikipedia_en
UAP-PRS-clancysusan-0492,person,Susan,Clancy,researcher,,https://en.wikipedia.org/wiki/Susan_Clancy,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Susan Clancy,wikipedia_en
UAP-PRS-clarkjerome-0493,person,Jerome,Clark,researcher,,https://en.wikipedia.org/wiki/Jerome_Clark,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Jerome Clark,wikipedia_en
UAP-PRS-deanrobert-0494,person,Robert,Dean,researcher,,https://en.wikipedia.org/wiki/Robert_Dean_%28ufologist%29,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Robert Dean (ufologist),wikipedia_en
UAP-PRS-dennisglenn-0495,person,Glenn,Dennis,researcher,,https://en.wikipedia.org/wiki/Glenn_Dennis,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Glenn Dennis,wikipedia_en
UAP-PRS-drakewraymond-0496,person,W. Raymond,Drake,researcher,,https://en.wikipedia.org/wiki/W._Raymond_Drake,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: W. Raymond Drake,wikipedia_en
UAP-PRS-edwardsfrank-0497,person,Frank,Edwards,researcher,,https://en.wikipedia.org/wiki/Frank_Edwards_%28writer_and_broadcaster%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Frank Edwards (writer and broadcaster),wikipedia_en
UAP-PRS-egnewdanielle-0498,person,Danielle,Egnew,researcher,,https://en.wikipedia.org/wiki/Danielle_Egnew,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Danielle Egnew,wikipedia_en
UAP-PRS-fanthorpelionel-0499,person,Lionel,Fanthorpe,researcher,,https://en.wikipedia.org/wiki/Lionel_Fanthorpe,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Lionel Fanthorpe,wikipedia_en
UAP-PRS-foleydave-0500,person,Dave,Foley,researcher,,https://en.wikipedia.org/wiki/Dave_Foley,,,aerial;disclosure,en,Canada,,2,,,,Wikipedia [en]: Dave Foley,wikipedia_en
UAP-PRS-fowlerraymonde-0501,person,Raymond E.,Fowler,researcher,,https://en.wikipedia.org/wiki/Raymond_E._Fowler,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Raymond E. Fowler,wikipedia_en
UAP-PRS-freixedosalvador-0502,person,Salvador,Freixedo,researcher,,https://en.wikipedia.org/wiki/Salvador_Freixedo,,,aerial;disclosure,en,Spain,,2,,,,Wikipedia [en]: Salvador Freixedo,wikipedia_en
UAP-PRS-friedmanstantont-0503,person,Stanton T.,Friedman,researcher,,https://en.wikipedia.org/wiki/Stanton_T._Friedman,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Stanton T. Friedman,wikipedia_en
UAP-PRS-friendrobert-0504,person,Robert,Friend,researcher,,https://en.wikipedia.org/wiki/Robert_Friend_%28pilot%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Robert Friend (pilot),wikipedia_en
UAP-PRS-frydaniel-0505,person,Daniel,Fry,researcher,,https://en.wikipedia.org/wiki/Daniel_Fry,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Daniel Fry,wikipedia_en
UAP-PRS-fullerjohng-0506,person,John G.,Fuller,researcher,,https://en.wikipedia.org/wiki/John_G._Fuller,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: John G. Fuller,wikipedia_en
UAP-PRS-gairyeric-0507,person,Eric,Gairy,researcher,,https://en.wikipedia.org/wiki/Eric_Gairy,,,aerial;disclosure,en,Netherlands,,2,,,,Wikipedia [en]: Eric Gairy,wikipedia_en
UAP-PRS-gerstenpeter-0508,person,Peter,Gersten,researcher,,https://en.wikipedia.org/wiki/Peter_Gersten,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Peter Gersten,wikipedia_en
UAP-PRS-greengabriel-0509,person,Gabriel,Green,researcher,,https://en.wikipedia.org/wiki/Gabriel_Green_%28ufologist%29,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Gabriel Green (ufologist),wikipedia_en
UAP-PRS-greerstevenm-0510,person,Steven M.,Greer,researcher,,https://en.wikipedia.org/wiki/Steven_M._Greer,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Steven M. Greer,wikipedia_en
UAP-PRS-haischbernard-0511,person,Bernard,Haisch,researcher,,https://en.wikipedia.org/wiki/Bernard_Haisch,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Bernard Haisch,wikipedia_en
UAP-PRS-hallrichardh-0512,person,Richard H.,Hall,researcher,,https://en.wikipedia.org/wiki/Richard_H._Hall,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Richard H. Hall,wikipedia_en
UAP-PRS-halpennybrucebar-0513,person,Bruce Barrymore,Halpenny,researcher,,https://en.wikipedia.org/wiki/Bruce_Barrymore_Halpenny,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Bruce Barrymore Halpenny,wikipedia_en
UAP-PRS-harderjames-0514,person,James,Harder,researcher,,https://en.wikipedia.org/wiki/James_Harder,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: James Harder,wikipedia_en
UAP-PRS-hartmannwilliamk-0515,person,William Kenneth,Hartmann,researcher,,https://en.wikipedia.org/wiki/William_Kenneth_Hartmann,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: William Kenneth Hartmann,wikipedia_en
UAP-PRS-hellyerpaul-0516,person,Paul,Hellyer,researcher,,https://en.wikipedia.org/wiki/Paul_Hellyer,,,aerial;disclosure,en,UK,,2,,,,Wikipedia [en]: Paul Hellyer,wikipedia_en
UAP-PRS-hendryallan-0517,person,Allan,Hendry,researcher,,https://en.wikipedia.org/wiki/Allan_Hendry,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Allan Hendry,wikipedia_en
UAP-PRS-hillpaulr-0518,person,Paul R.,Hill,researcher,,https://en.wikipedia.org/wiki/Paul_R._Hill,,,aerial;disclosure,en,,,2,,,,Wikipedia [en]: Paul R. Hill,wikipedia_en
UAP-PRS-hobanaion-0519,person,Ion,Hobana,researcher,,https://en.wikipedia.org/wiki/Ion_Hobana,,,aerial;disclosure,en,Romania,,2,,,,Wikipedia [en]: Ion Hobana,wikipedia_en
UAP-PRS-holeyjanudo-0520,person,Jan Udo,Holey,researcher,,https://en.wikipedia.org/wiki/Jan_Udo_Holey,,,aerial;disclosure,en,Germany,,2,,,,Wikipedia [en]: Jan Udo Holey,wikipedia_en
UAP-PRS-horowitzmitch-0521,person,Mitch,Horowitz,researcher,,https://en.wikipedia.org/wiki/Mitch_Horowitz,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Mitch Horowitz,wikipedia_en
UAP-PRS-jacobsdavidm-0522,person,David M.,Jacobs,researcher,,https://en.wikipedia.org/wiki/David_M._Jacobs,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: David M. Jacobs,wikipedia_en
UAP-PRS-jessupmorrisk-0523,person,Morris K.,Jessup,researcher,,https://en.wikipedia.org/wiki/Morris_K._Jessup,,,aerial;disclosure,en,USA,,2,,,,Wikipedia [en]: Morris K. Jessup,wikipedia_en
